822,428125,-6260,0,0
823,428646,-4312,0,0
824,429167,-2198,0,0
825,429688,0,0,0
826,430208,2198,0,0
827,430729,4312,0,0
828,431250,6260,0,0
829,431771,7967,0,0
830,432292,9369,0,0
831,432812,10410,0,0
832,433333,11051,0,0
833,433854,11268,0,0
834,434375,11051,0,0
835,434896,10410,0,0
836,435417,9369,0,0
837,435938,7967,0,0
838,436458,6260,0,0
839,436979,4312,0,0
840,437500,2198,0,0
841,438021,0,0,0
842,438542,-2198,0,0
843,439062,-4312,0,0
844,439583,-6260,0,0
845,440104,-7967,0,0
846,440625,-9369,0,0
847,441146,-10410,0,0
848,441667,-11051,0,0
849,442188,-11268,0,0
850,442708,-11051,0,0
851,443229,-10410,0,0
852,443750,-9369,0,0
853,444271,-7967,0,0
854,444792,-6260,0,0
855,445312,-4312,0,0
856,445833,-2198,0,0
857,446354,0,0,0
858,446875,2198,0,0
859,447396,4312,0,0
860,447917,6260,0,0
861,448438,7967,0,0
862,448958,9369,0,0
863,449479,10410,0,0
864,450000,11051,0,0
865,450521,11268,0,0
866,451042,11051,0,0
867,451562,10410,0,0
868,452083,9369,0,0
869,452604,7967,0,0
870,453125,6260,0,0
871,453646,4312,0,0
872,454167,2198,0,0
873,454688,0,0,0
874,455208,-2198,0,0
875,455729,-4312,0,0
876,456250,-6260,0,0
877,456771,-7967,0,0
878,457292,-9369,0,0
879,457812,-10410,0,0
880,458333,-11051,0,0
881,458854,-11268,0,0
882,459375,-11051,0,0
883,459896,-10410,0,0
884,460417,-9369,0,0
885,460938,-7967,0,0
886,461458,-6260,0,0
887,461979,-4312,0,0
888,462500,-2198,0,0
889,463021,0,0,0
890,463542,2198,0,0
891,464062,4312,0,0
892,464583,6260,0,0
893,465104,7967,0,0
894,465625,9369,0,0
895,466146,10410,0,0
896,466667,11051,0,0
897,467188,11268,0,0
898,467708,11051,0,0
899,468229,10410,0,0
900,468750,9369,0,0
901,469271,7967,0,0
902,469792,6260,0,0
903,470312,4312,0,0
904,470833,2198,0,0
905,471354,0,0,0
906,471875,-2198,0,0
907,472396,-4312,0,0
908,472917,-6260,0,0
909,473438,-7967,0,0
910,473958,-9369,0,0
911,474479,-10410,0,0
912,475000,-11051,0,0
913,475521,-11268,0,0
914,476042,-11051,0,0
915,476562,-10410,0,0
916,477083,-9369,0,0
917,477604,-7967,0,0
918,478125,-6260,0,0
919,478646,-4312,0,0
920,479167,-2198,0,0
921,479688,0,0,0
922,480208,2198,0,0
923,480729,4312,0,0
924,481250,6260,0,0
925,481771,7967,0,0
926,482292,9369,0,0
927,482812,10410,0,0
928,483333,11051,0,0
929,483854,11268,0,0
930,484375,11051,0,0
931,484896,10410,0,0
932,485417,9369,0,0
933,485938,7967,0,0
934,486458,6260,0,0
935,486979,4312,0,0
936,487500,2198,0,0
937,488021,0,0,0
938,488542,-2198,0,0
939,489062,-4312,0,0
940,489583,-6260,0,0
941,490104,-7967,0,0
942,490625,-9369,0,0
943,491146,-10410,0,0
944,491667,-11051,0,0
945,492188,-11268,0,0
946,492708,-11051,0,0
947,493229,-10410,0,0
948,493750,-9369,0,0
949,494271,-7967,0,0
950,494792,-6260,0,0
951,495312,-4312,0,0
952,495833,-2198,0,0
953,496354,0,0,0
954,496875,2198,0,0
955,497396,4312,0,0
956,497917,6260,0,0
957,498438,7967,0,0
958,498958,9369,0,0
959,499479,10410,0,0
960,500000,11051,0,0
961,500521,11268,0,0
962,501042,11051,0,0
963,501562,10410,0,0
964,502083,9369,0,0
965,502604,7967,0,0
966,503125,6260,0,0
967,503646,4312,0,0
968,504167,2198,0,0
969,504688,0,0,0
970,505208,-2198,0,0
971,505729,-4312,0,0
972,506250,-6260,0,0
973,506771,-7967,0,0
974,507292,-9369,0,0
975,507812,-10410,0,0
976,508333,-11051,0,0
977,508854,-11268,0,0
978,509375,-11051,0,0
979,509896,-10410,0,0
980,510417,-9369,0,0
981,510938,-7967,0,0
982,511458,-6260,0,0
983,511979,-4312,0,0
984,512500,-2198,0,0
985,513021,0,0,0
986,513542,2198,0,0
987,514063,4312,0,0
988,514583,6260,0,0
989,515104,7967,0,0
990,515625,9369,0,0
991,516146,10410,0,0
992,516667,11051,0,0
993,517187,11268,0,0
994,517708,11051,0,0
995,518229,10410,0,0
996,518750,9369,0,0
997,519271,7967,0,0
998,519792,6260,0,0
999,520312,4312,0,0
1000,520833,2198,0,0
1001,521354,0,0,0
1002,521875,-2198,0,0
